T_K,P_atm,pair,interaction,lambda_D_m,Tstar,Q11_m2,Q22_m2,Q11_A2,Q22_A2,Ast,Bst,Cst,source
8300.0,4.0,Ar4+__Ar4+,repulsion,9.483642868227697e-08,2.9441124237839618,1.7758573990691484e-15,2.2775559660948642e-15,177585.73990691482,227755.5966094864,1.2863812713817238,1.34194862121067,0.540775122921208,Mason1967 Table I/II + electron-only Debye length
8500.0,4.0,e-__e-,repulsion,8.403790527190168e-08,42.74794416610726,2.0862725747758976e-17,2.401692642711803e-17,2086.2725747758977,2401.692642711803,1.1514403400759503,1.1916323577311896,0.4310268933839669,Mason1967 Table I/II + electron-only Debye length
8500.0,4.0,e-__Ar+,attraction,8.403790527190168e-08,42.74794416610726,2.2197844407914755e-17,2.4511235728937862e-17,2219.7844407914754,2451.1235728937863,1.104295379328235,1.1572138685297124,0.4144168083649793,Mason1967 Table I/II + electron-only Debye length
8500.0,4.0,e-__Ar2+,attraction,8.403790527190168e-08,21.37397208305363,7.411476347292247e-17,8.225646690660061e-17,7411.476347292247,8225.646690660062,1.1099727972822826,1.1778062151766326,0.42615932502893883,Mason1967 Table I/II + electron-only Debye length
8500.0,4.0,e-__Ar3+,attraction,8.403790527190168e-08,14.249314722035752,1.4841393866555553e-16,1.6482549539177784e-16,14841.393866555552,16482.549539177784,1.1105978214922272,1.1917831327978365,0.43434314744036107,Mason1967 Table I/II + electron-only Debye length
8500.0,4.0,e-__Ar4+,attraction,8.403790527190168e-08,10.686986041526815,2.409329847565364e-16,2.6760160517207005e-16,24093.29847565364,26760.160517207005,1.110680828992083,1.2019515515301682,0.4403196874299764,Mason1967 Table I/II + electron-only Debye length
8500.0,4.0,Ar+__Ar+,repulsion,8.403790527190168e-08,42.74794416610726,2.0862725747758976e-17,2.401692642711803e-17,2086.2725747758977,2401.692642711803,1.1514403400759503,1.1916323577311896,0.4310268933839669,Mason1967 Table I/II + electron-only Debye length
8500.0,4.0,Ar+__Ar2+,repulsion,8.403790527190168e-08,21.37397208305363,6.681885884355282e-17,7.883140110763384e-17,6681.885884355282,7883.140110763384,1.1803818618362019,1.226145073614526,0.4509541426964251,Mason1967 Table I/II + electron-only Debye length
8500.0,4.0,Ar+__Ar3+,repulsion,8.403790527190168e-08,14.249314722035752,1.295333453569744e-16,1.551801029227188e-16,12953.334535697439,15518.01029227188,1.20036767188588,1.2491621199376746,0.4656167939895408,Mason1967 Table I/II + electron-only Debye length
8500.0,4.0,Ar+__Ar4+,repulsion,8.403790527190168e-08,10.686986041526815,2.0428755780921034e-16,2.4800319881784263e-16,20428.755780921034,24800.319881784264,1.2149354881105674,1.2658466274086841,0.47640776897079073,Mason1967 Table I/II + electron-only Debye length
8500.0,4.0,Ar2+__Ar2+,repulsion,8.403790527190168e-08,10.686986041526815,2.0428755780921034e-16,2.4800319881784263e-16,20428.755780921034,24800.319881784264,1.2149354881105674,1.2658466274086841,0.47640776897079073,Mason1967 Table I/II + electron-only Debye length
8500.0,4.0,Ar2+__Ar3+,repulsion,8.403790527190168e-08,7.124657361017876,3.8223747370906496e-16,4.726448113349911e-16,38223.747370906494,47264.48113349911,1.2371254482737988,1.2904699369921988,0.494078154106399,Mason1967 Table I/II + electron-only Debye length
8500.0,4.0,Ar2+__Ar4+,repulsion,8.403790527190168e-08,5.3434930207634075,5.887731861882112e-16,7.373439447585856e-16,58877.31861882112,73734.39447585856,1.2533732853285169,1.3080733983485133,0.5081445362970934,Mason1967 Table I/II + electron-only Debye length
8500.0,4.0,Ar3+__Ar3+,repulsion,8.403790527190168e-08,4.749771574011917,7.002852933992439e-16,8.815209086976171e-16,70028.52933992438,88152.09086976171,1.2600545256274334,1.315161322839538,0.5141867014369832,Mason1967 Table I/II + electron-only Debye length
8500.0,4.0,Ar3+__Ar4+,repulsion,8.403790527190168e-08,3.562328680508938,1.0619863850472453e-15,1.3531355866995948e-15,106198.63850472453,135313.5586699595,1.2760692262343307,1.331719072424456,0.5297206105232026,Mason1967 Table I/II + electron-only Debye length
8500.0,4.0,Ar4+__Ar4+,repulsion,8.403790527190168e-08,2.6717465103817037,1.5941087642821867e-15,2.0524953312165144e-15,159410.87642821867,205249.53312165145,1.2916331324572874,1.3471584673976291,0.5464051179942122,Mason1967 Table I/II + electron-only Debye length
8700.0,4.0,e-__e-,repulsion,7.490397863361296e-08,38.99825980693541,1.9380171163385797e-17,2.2377528782352758e-17,1938.0171163385796,2237.7528782352756,1.1548757533793221,1.1957806587849074,0.43334278209524624,Mason1967 Table I/II + electron-only Debye length
8700.0,4.0,e-__Ar+,attraction,7.490397863361296e-08,38.99825980693541,2.0715043245851897e-17,2.2893240294777438e-17,2071.50432458519,2289.324029477744,1.1052012463804854,1.159761077220745,0.4158354239868685,Mason1967 Table I/II + electron-only Debye length
8700.0,4.0,e-__Ar2+,attraction,7.490397863361296e-08,19.499129903467704,6.892583560609516e-17,7.654077412153001e-17,6892.583560609516,7654.077412153001,1.1105073180501994,1.180696461149435,0.4278268996143619,Mason1967 Table I/II + electron-only Debye length
8700.0,4.0,e-__Ar3+,attraction,7.490397863361296e-08,12.999419935645134,1.377425429617997e-16,1.5297857453558675e-16,13774.25429617997,15297.857453558674,1.1106243105503437,1.1950280424171034,0.43625035962474656,Mason1967 Table I/II + electron-only Debye length
8700.0,4.0,e-__Ar4+,attraction,7.490397863361296e-08,9.749564951733852,2.2309558989316104e-16,2.4775487911109456e-16,22309.558989316105,24775.487911109456,1.1104954125382618,1.2053229373086911,0.44231376238521475,Mason1967 Table I/II + electron-only Debye length
8700.0,4.0,Ar+__Ar+,repulsion,7.490397863361296e-08,38.99825980693541,1.9380171163385797e-17,2.2377528782352758e-17,1938.0171163385796,2237.7528782352756,1.1548757533793221,1.1957806587849074,0.43334278209524624,Mason1967 Table I/II + electron-only Debye length
8700.0,4.0,Ar+__Ar2+,repulsion,7.490397863361296e-08,19.499129903467704,6.171719650635114e-17,7.30864951879862e-17,6171.719650635115,7308.64951879862,1.184484317810007,1.2309709280900936,0.45385134652593123,Mason1967 Table I/II + electron-only Debye length
8700.0,4.0,Ar+__Ar3+,repulsion,7.490397863361296e-08,12.999419935645134,1.1919231529982064e-16,1.433515776549647e-16,11919.231529982064,14335.15776549647,1.2050165015853196,1.2544864206190842,0.4690603715446813,Mason1967 Table I/II + electron-only Debye length
8700.0,4.0,Ar+__Ar4+,repulsion,7.490397863361296e-08,9.749564951733852,1.8721323822646287e-16,2.2831715126862954e-16,18721.323822646285,22831.715126862953,1.219698014321878,1.2712457719331336,0.4800024990993672,Mason1967 Table I/II + electron-only Debye length
8700.0,4.0,Ar2+__Ar2+,repulsion,7.490397863361296e-08,9.749564951733852,1.8721323822646287e-16,2.2831715126862954e-16,18721.323822646285,22831.715126862953,1.219698014321878,1.2712457719331336,0.4800024990993672,Mason1967 Table I/II + electron-only Debye length
8700.0,4.0,Ar2+__Ar3+,repulsion,7.490397863361296e-08,6.499709967822567,3.4883482780573193e-16,4.331627560226128e-16,34883.48278057319,43316.27560226128,1.242295134654335,1.2961502096819237,0.49841813773450355,Mason1967 Table I/II + electron-only Debye length
8700.0,4.0,Ar2+__Ar4+,repulsion,7.490397863361296e-08,4.874782475866926,5.356307172836653e-16,6.734521474854277e-16,53563.07172836653,67345.21474854277,1.2585808698824634,1.3135979663100916,0.5128540040676192,Mason1967 Table I/II + electron-only Debye length
8700.0,4.0,Ar3+__Ar3+,repulsion,7.490397863361296e-08,4.333139978548378,6.35066621683717e-16,8.030066342980585e-16,63506.6621683717,80300.66342980585,1.2652621101813801,1.320685890801116,0.5188961692075089,Mason1967 Table I/II + electron-only Debye length
8700.0,4.0,Ar3+__Ar4+,repulsion,7.490397863361296e-08,3.2498549839112836,9.63368051817132e-16,1.2311392736806006e-15,96336.8051817132,123113.92736806006,1.281035924631168,1.3366460372341187,0.5350449112046122,Mason1967 Table I/II + electron-only Debye length
8700.0,4.0,Ar4+__Ar4+,repulsion,7.490397863361296e-08,2.437391237933463,1.4321431105422646e-15,1.8516599241011752e-15,143214.31105422648,185165.99241011753,1.2965998308541247,1.3520854322072917,0.5517294186756216,Mason1967 Table I/II + electron-only Debye length
8900.0,4.0,e-__e-,repulsion,6.712716189791124e-08,35.75274419330853,1.8044708041567158e-17,2.0890819154696337e-17,1804.4708041567158,2089.0819154696337,1.1585612129923253,1.2001681107051492,0.43588750420898653,Mason1967 Table I/II + electron-only Debye length
8900.0,4.0,e-__Ar+,attraction,6.712716189791124e-08,35.75274419330853,1.9376345824377705e-17,2.1425260963850112e-17,1937.6345824377706,2142.526096385011,1.1058907031108092,1.1623684772190601,0.41732715763975076,Mason1967 Table I/II + electron-only Debye length
8900.0,4.0,e-__Ar2+,attraction,6.712716189791124e-08,17.876372096654265,6.428467355868012e-17,7.138851306961672e-17,6428.4673558680115,7138.851306961672,1.1105323892040295,1.1837676774936043,0.4296320226901186,Mason1967 Table I/II + electron-only Debye length
8900.0,4.0,e-__Ar3+,attraction,6.712716189791124e-08,11.91758139776951,1.2807052382001597e-16,1.4224090887913725e-16,12807.052382001597,14224.090887913724,1.1106493817041736,1.1980992587612727,0.43805548270050315,Mason1967 Table I/II + electron-only Debye length
8900.0,4.0,e-__Ar4+,attraction,6.712716189791124e-08,8.938186048327132,2.0717180326236185e-16,2.299348918843003e-16,20717.180326236186,22993.48918843003,1.109794509485521,1.2088274525723952,0.4444164715434371,Mason1967 Table I/II + electron-only Debye length
8900.0,4.0,Ar+__Ar+,repulsion,6.712716189791124e-08,35.75274419330853,1.8044708041567158e-17,2.0890819154696337e-17,1804.4708041567158,2089.0819154696337,1.1585612129923253,1.2001681107051492,0.43588750420898653,Mason1967 Table I/II + electron-only Debye length
8900.0,4.0,Ar+__Ar2+,repulsion,6.712716189791124e-08,17.876372096654265,5.718425125903227e-17,6.791892538126096e-17,5718.425125903227,6791.892538126096,1.188884305307164,1.2360102300099143,0.4571105965238252,Mason1967 Table I/II + electron-only Debye length
8900.0,4.0,Ar+__Ar3+,repulsion,6.712716189791124e-08,11.91758139776951,1.0986736153305694e-16,1.3266189552725717e-16,10986.736153305694,13266.189552725717,1.2094164890824766,1.2595257225389047,0.4723196215425752,Mason1967 Table I/II + electron-only Debye length
8900.0,4.0,Ar+__Ar4+,repulsion,6.712716189791124e-08,8.938186048327132,1.7215264835867817e-16,2.1073997684282338e-16,17215.264835867816,21073.997684282338,1.2244875185156068,1.2765414838871751,0.4837795877724704,Mason1967 Table I/II + electron-only Debye length
8900.0,4.0,Ar2+__Ar2+,repulsion,6.712716189791124e-08,8.938186048327132,1.7215264835867817e-16,2.1073997684282338e-16,17215.264835867816,21073.997684282338,1.2244875185156068,1.2765414838871751,0.4837795877724704,Mason1967 Table I/II + electron-only Debye length
8900.0,4.0,Ar2+__Ar3+,repulsion,6.712716189791124e-08,5.958790698884755,3.1892017652941022e-16,3.9769857369841786e-16,31892.017652941024,39769.85736984179,1.247190943545724,1.301514740109377,0.5025535489456984,Mason1967 Table I/II + electron-only Debye length
8900.0,4.0,Ar2+__Ar4+,repulsion,6.712716189791124e-08,4.469093024163566,4.87966281240883e-16,6.160481493669284e-16,48796.6281240883,61604.81493669284,1.2635097032468077,1.3188268156183525,0.5173113838058087,Mason1967 Table I/II + electron-only Debye length
8900.0,4.0,Ar3+__Ar3+,repulsion,6.712716189791124e-08,3.972527132589837,5.770087092314337e-16,7.328640055345765e-16,57700.870923143375,73286.40055345766,1.2701728597513278,1.325869876873317,0.5233997056534233,Mason1967 Table I/II + electron-only Debye length
8900.0,4.0,Ar3+__Ar4+,repulsion,6.712716189791124e-08,2.9793953494423775,8.750176034735101e-16,1.1217135160191331e-15,87501.76034735101,112171.35160191331,1.2857367659742842,1.34130927184649,0.5400842131244328,Mason1967 Table I/II + electron-only Debye length
8900.0,4.0,Ar4+__Ar4+,repulsion,6.712716189791124e-08,2.234546512081783,1.287541237495356e-15,1.672102557983442e-15,128754.1237495356,167210.2557983442,1.3013006721972409,1.356748666819663,0.5567687205954424,Mason1967 Table I/II + electron-only Debye length
9100.0,4.0,e-__e-,repulsion,6.046516915450438e-08,32.92818200730551,1.6830607665744408e-17,1.9536639193466423e-17,1683.0607665744408,1953.6639193466424,1.1620519078653646,1.2043236998397198,0.43829774590703746,Mason1967 Table I/II + electron-only Debye length
9100.0,4.0,e-__Ar+,attraction,6.046516915450438e-08,32.92818200730551,1.8155167676788875e-17,2.0085579286124297e-17,1815.5167676788874,2008.5579286124296,1.1065437242605274,1.1648380844761763,0.41874005794550473,Mason1967 Table I/II + electron-only Debye length
9100.0,4.0,e-__Ar2+,attraction,6.046516915450438e-08,16.464091003652754,6.006023106491088e-17,6.669878293651242e-17,6006.023106491088,6669.8782936512425,1.1105561354276556,1.1866765898878038,0.43134175079119896,Mason1967 Table I/II + electron-only Debye length
9100.0,4.0,e-__Ar3+,attraction,6.046516915450438e-08,10.976060669101834,1.1928587563172875e-16,1.3248819110560359e-16,11928.587563172876,13248.819110560358,1.1106731279277997,1.201008171155472,0.4397652108015836,Mason1967 Table I/II + electron-only Debye length
9100.0,4.0,e-__Ar4+,attraction,6.046516915450438e-08,8.232045501826377,1.9272078684608744e-16,2.1376917768773844e-16,19272.078684608743,21376.917768773845,1.1091306469148752,1.2121467654256246,0.44640805925537475,Mason1967 Table I/II + electron-only Debye length
9100.0,4.0,Ar+__Ar+,repulsion,6.046516915450438e-08,32.92818200730551,1.6830607665744408e-17,1.9536639193466423e-17,1683.0607665744408,1953.6639193466424,1.1620519078653646,1.2043236998397198,0.43829774590703746,Mason1967 Table I/II + electron-only Debye length
9100.0,4.0,Ar+__Ar2+,repulsion,6.046516915450438e-08,16.464091003652754,5.307630344844828e-17,6.322708798114352e-17,5307.630344844828,6322.708798114352,1.1930517675535475,1.240783220958764,0.4601976055952204,Mason1967 Table I/II + electron-only Debye length
9100.0,4.0,Ar+__Ar3+,repulsion,6.046516915450438e-08,10.976060669101834,1.0144164999751317e-16,1.2298148975146568e-16,10144.164999751316,12298.148975146569,1.21358395132886,1.2642987134877544,0.4754066306139704,Mason1967 Table I/II + electron-only Debye length
9100.0,4.0,Ar+__Ar4+,repulsion,6.046516915450438e-08,8.232045501826377,1.5856141239622993e-16,1.9484613200113332e-16,15856.141239622993,19484.61320011333,1.2290239127483535,1.2815573344209439,0.4873570694031732,Mason1967 Table I/II + electron-only Debye length
9100.0,4.0,Ar2+__Ar2+,repulsion,6.046516915450438e-08,8.232045501826377,1.5856141239622993e-16,1.9484613200113332e-16,15856.141239622993,19484.61320011333,1.2290239127483535,1.2815573344209439,0.4873570694031732,Mason1967 Table I/II + electron-only Debye length
9100.0,4.0,Ar2+__Ar3+,repulsion,6.046516915450438e-08,5.488030334550917,2.928955728888418e-16,3.664070184891951e-16,29289.55728888418,36640.70184891951,1.2518593038485415,1.306467261474105,0.506775370436942,Mason1967 Table I/II + electron-only Debye length
9100.0,4.0,Ar2+__Ar4+,repulsion,6.046516915450438e-08,4.116022750913189,4.451348140486248e-16,5.643735244766558e-16,44513.481404862476,56437.35244766558,1.2681780635496251,1.3237793369830804,0.5215332052970523,Mason1967 Table I/II + electron-only Debye length
9100.0,4.0,Ar3+__Ar3+,repulsion,6.046516915450438e-08,3.6586868897006117,5.287169117270178e-16,6.731205726838688e-16,52871.69117270178,67312.05726838688,1.2746252766812247,1.3302866744677748,0.5281726966022728,Mason1967 Table I/II + electron-only Debye length
9100.0,4.0,Ar3+__Ar4+,repulsion,6.046516915450438e-08,2.7440151672754585,7.957201907586445e-16,1.023378357906047e-15,79572.01907586445,102337.8357906047,1.2901891829041812,1.3457260694409479,0.5448572040732823,Mason1967 Table I/II + electron-only Debye length
9100.0,4.0,Ar4+__Ar4+,repulsion,6.046516915450438e-08,2.0580113754565943,1.1582208090910251e-15,1.5112851909860631e-15,115822.08090910251,151128.5190986063,1.3057530891271378,1.361165464414121,0.5615417115442919,Mason1967 Table I/II + electron-only Debye length
9300.0,4.0,e-__e-,repulsion,5.472551702990858e-08,30.45747602423467,1.5724629308401473e-17,1.830068708572182e-17,1572.4629308401472,1830.0687085721818,1.1653601860660463,1.2082621262691027,0.44058203323607964,Mason1967 Table I/II + electron-only Debye length
9300.0,4.0,e-__Ar+,attraction,5.472551702990858e-08,30.45747602423467,1.7038939747277243e-17,1.886050946399204e-17,1703.8939747277243,1886.0509463992041,1.1071626198422877,1.167178635039924,0.42007912293149496,Mason1967 Table I/II + electron-only Debye length
9300.0,4.0,e-__Ar2+,attraction,5.472551702990858e-08,15.228738012117335,5.620735214807764e-17,6.242146848011012e-17,5620.735214807763,6242.146848011012,1.1105786407215377,1.189433488388372,0.4329621319507166,Mason1967 Table I/II + electron-only Debye length
9300.0,4.0,e-__Ar3+,attraction,5.472551702990858e-08,10.152492008078221,1.1129127303581774e-16,1.236124053840597e-16,11129.127303581774,12361.240538405971,1.110695633221682,1.2037650696560402,0.4413855919611012,Mason1967 Table I/II + electron-only Debye length
9300.0,4.0,e-__Ar4+,attraction,5.472551702990858e-08,7.614369006058667,1.796831702808728e-16,1.9914888146286595e-16,17968.31702808728,19914.888146286594,1.1081958959058085,1.2153951390119848,0.448387995294253,Mason1967 Table I/II + electron-only Debye length
9300.0,4.0,Ar+__Ar+,repulsion,5.472551702990858e-08,30.45747602423467,1.5724629308401473e-17,1.830068708572182e-17,1572.4629308401472,1830.0687085721818,1.1653601860660463,1.2082621262691027,0.44058203323607964,Mason1967 Table I/II + electron-only Debye length
