T_K,P_atm,pair,category,interaction,lambda_D_m,Tstar,Q11_m2,Q22_m2,Q14_m2,Q15_m2,Q11_A2,Q22_A2,Q14_A2,Q15_A2,Ast,Bst,Cst,source,notes
5500.0,0.1,Ar+__Ar4+,charged-charged,repulsion,3.402448004627616e-06,279.97244140158256,1.243882964368526e-15,1.3638335867252345e-15,1.6695223192464013e-16,1.1519894720950293e-16,124388.2964368526,136383.35867252346,16695.223192464015,11519.894720950293,1.0969839712826321,1.127570759220153,0.3967868511275772,Mason1967 table + Debye-Huckel screening,
5700.0,0.1,Ar+__Ar4+,charged-charged,repulsion,2.5737740759267852e-06,219.48577349643128,1.1043018943727876e-15,1.2172568691589971e-15,1.5015150895952664e-16,1.0372975766914644e-16,110430.18943727876,121725.68691589971,15015.150895952664,10372.975766914644,1.1025673738469803,1.1340320552694616,0.40005261489162997,Mason1967 table + Debye-Huckel screening,
5900.0,0.1,Ar+__Ar4+,charged-charged,repulsion,1.985001161491109e-06,175.21604560275497,9.840259605281734e-16,1.0901379158089453e-15,1.3555707308328485e-16,9.375828646825583e-17,98402.59605281735,109013.79158089453,13555.707308328485,9375.828646825583,1.1082882639292668,1.1406035997063424,0.40349494868013663,Mason1967 table + Debye-Huckel screening,
6100.0,0.1,Ar+__Ar4+,charged-charged,repulsion,1.5578679614740815e-06,142.1744571378203,8.799386557838307e-16,9.79547661783496e-16,1.2282242676484302e-16,8.505007101730075e-17,87993.86557838308,97954.76617834959,12282.242676484302,8505.007101730074,1.1139559488411397,1.1470852606427926,0.40696188359963326,Mason1967 table + Debye-Huckel screening,
6300.0,0.1,Ar+__Ar4+,charged-charged,repulsion,1.242095300023892e-06,117.07295104248631,7.895557453438755e-16,8.832380744921343e-16,1.1166934470525821e-16,7.74167045479555e-17,78955.57453438756,88323.80744921343,11166.93447052582,7741.67045479555,1.1192247335693222,1.1531107325393843,0.4101848104280429,Mason1967 table + Debye-Huckel screening,
6500.0,0.1,Ar+__Ar4+,charged-charged,repulsion,1.0046134134878289e-06,97.69524513295583,7.107488927017662e-16,7.989641274632369e-16,1.0185574385712373e-16,7.069778914179355e-17,71074.88927017662,79896.4127463237,10185.574385712373,7069.778914179355,1.1241896643606442,1.158825507340771,0.41323887732040987,Mason1967 table + Debye-Huckel screening,
6700.0,0.1,Ar+__Ar4+,charged-charged,repulsion,8.232002515549356e-07,82.51661327771023,6.418121528320877e-16,7.247211152631014e-16,9.3168396272709e-17,6.476556948277678e-17,64181.215283208774,72472.11152631014,9316.8396272709,6476.556948277677,1.1291838996941084,1.164803455694463,0.41641702707806894,Mason1967 table + Debye-Huckel screening,
6900.0,0.1,Ar+__Ar4+,charged-charged,repulsion,6.826272063731645e-07,70.46829792714823,5.81340956179615e-16,6.592587932661928e-16,8.546807853106887e-17,5.948453065532662e-17,58134.0956179615,65925.87932661928,8546.807853106888,5948.453065532662,1.1342011676786692,1.1707949420680888,0.4196459146313994,Mason1967 table + Debye-Huckel screening,
7100.0,0.1,Ar+__Ar4+,charged-charged,repulsion,5.722684803678413e-07,60.78819848167653,5.280276882959936e-16,6.013601914302439e-16,7.861849837717013e-17,5.477895974448333e-17,52802.768829599365,60136.019143024394,7861.8498377170135,5477.895974448334,1.1389780923501105,1.1764964328049705,0.42272780151620026,Mason1967 table + Debye-Huckel screening,
7300.0,0.1,Ar+__Ar4+,charged-charged,repulsion,4.845858878649216e-07,52.92425098535129,4.810167829316536e-16,5.500222596997308e-16,7.250673788356201e-17,5.057655094390417e-17,48101.67829316536,55002.225969973086,7250.673788356201,5057.655094390417,1.1438564962322524,1.182415880837807,0.42597099748816836,Mason1967 table + Debye-Huckel screening,
7500.0,0.1,Ar+__Ar4+,charged-charged,repulsion,4.141491693324387e-07,46.47069372808452,4.3929139836218526e-16,5.043295468560875e-16,6.703474612873713e-17,4.681074972002872e-17,43929.13983621853,50432.95468560875,6703.474612873712,4681.074972002872,1.1484748295545382,1.1880284386947513,0.4290498863696921,Mason1967 table + Debye-Huckel screening,
7700.0,0.1,Ar+__Ar4+,charged-charged,repulsion,3.5699075900318915e-07,41.12527330556871,4.021346785985854e-16,4.635384530975368e-16,6.21208156607688e-17,4.3426049344048383e-17,40213.46785985854,46353.845309753684,6212.08156607688,4342.604934404838,1.1528146995098494,1.1933025862098865,0.43194313300656634,Mason1967 table + Debye-Huckel screening,
7900.0,0.1,Ar+__Ar4+,charged-charged,repulsion,3.1017349426901856e-07,36.66003470071241,3.6921139631335133e-16,4.271130806829744e-16,5.768795369937881e-17,4.037475964014824e-17,36921.139631335136,42711.30806829744,5768.795369937881,4037.475964014824,1.1574982803468525,1.198902714698634,0.43515357452520775,Mason1967 table + Debye-Huckel screening,
8100.0,0.1,Ar+__Ar4+,charged-charged,repulsion,2.714963484488495e-07,32.90107661350152,3.397985933771666e-16,3.9444219582188154e-16,5.3683750028696e-17,3.7617198317186183e-17,33979.85933771666,39444.219582188154,5368.3750028695995,3761.7198317186185,1.1620868370660087,1.2043652822214388,0.43832186368843457,Mason1967 table + Debye-Huckel screening,
8300.0,0.1,Ar+__Ar4+,charged-charged,repulsion,2.392911290512726e-07,29.71431951750835,3.1339096414573427e-16,3.6504358754088134e-16,5.0060228660580683e-17,3.511915963708782e-17,31339.096414573425,36504.358754088134,5006.022866058069,3511.915963708782,1.1664079447329323,1.2095094580153956,0.44130548564892946,Mason1967 table + Debye-Huckel screening,
8500.0,0.1,Ar+__Ar4+,charged-charged,repulsion,2.1228006662491705e-07,26.995367168836314,2.8962932004772037e-16,3.3853019314606906e-16,4.6775839641075045e-17,3.285144921781641e-17,28962.932004772036,33853.01931460691,4677.5839641075045,3285.144921781641,1.1704782719253173,1.2143550856253775,0.44411594966271906,Mason1967 table + Debye-Huckel screening,
8700.0,0.1,Ar+__Ar4+,charged-charged,repulsion,1.8947475931114423e-07,24.662194269466614,2.682053271439928e-16,3.145693536460814e-16,4.379006647573395e-17,3.0787901807071864e-17,26820.532714399284,31456.93536460814,4379.006647573396,3078.790180707186,1.1743123457089994,1.2189194591773804,0.44676328632288065,Mason1967 table + Debye-Huckel screening,
8900.0,0.1,Ar+__Ar4+,charged-charged,repulsion,1.7010359046929516e-07,22.6498111362923,2.4885346949647645e-16,2.9287425617893274e-16,4.107035790856143e-17,2.890638386976034e-17,24885.346949647646,29287.425617893274,4107.035790856143,2890.638386976034,1.1779227287967104,1.2232175342817981,0.4492561698834429,Mason1967 table + Debye-Huckel screening,
9100.0,0.1,Ar+__Ar4+,charged-charged,repulsion,1.535590019194524e-07,20.906328530825025,2.313444203490099e-16,2.731968705480139e-16,3.858846359486372e-17,2.7187673718110388e-17,23134.44203490099,27319.687054801387,3858.846359486372,2718.7673718110386,1.1813201720854087,1.2272621096254865,0.4516020235827822,Mason1967 table + Debye-Huckel screening,
9300.0,0.1,Ar+__Ar4+,charged-charged,repulsion,1.393587807373104e-07,19.39002568378429,2.1561877713863028e-16,2.5538662976959765e-16,3.631658780466176e-17,2.5612065485371428e-17,21561.87771386303,25538.662976959764,3631.6587804661763,2561.2065485371427,1.1847684535237988,1.2312963484802482,0.45406181742503615,Mason1967 table + Debye-Huckel screening,
9500.0,0.1,Ar+__Ar4+,charged-charged,repulsion,1.2711734875701704e-07,18.067144974449555,2.0152417989210097e-16,2.3926581341103826e-16,3.42328038534301e-17,2.4164507363187683e-17,20152.4179892101,23926.581341103825,3423.2803853430105,2416.450736318768,1.188346764066032,1.2353945844858827,0.4567124178266903,Mason1967 table + Debye-Huckel screening,
9700.0,0.1,Ar+__Ar4+,charged-charged,repulsion,1.1652426805198395e-07,16.910218360286095,1.887080098569169e-16,2.2457749751256394e-16,3.2322989005037065e-17,2.2836501732408005e-17,18870.80098569169,22457.749751256393,3232.2989005037066,2283.6501732408005,1.191697875346521,1.2392326093712291,0.45919472247890447,Mason1967 table + Debye-Huckel screening,
9900.0,0.1,Ar+__Ar4+,charged-charged,repulsion,1.0732800401962854e-07,15.896786635821462,1.7704400849725753e-16,2.111813651743539e-16,3.05705480106749e-17,2.1616699296301144e-17,17704.400849725753,21118.13651743539,3057.0548010674897,2161.6699296301144,1.1948273955428883,1.2428168461773252,0.46151288558732473,Mason1967 table + Debye-Huckel screening,
10100.0,0.1,Ar+__Ar4+,charged-charged,repulsion,9.932355469122226e-08,15.008411397452505,1.6642160672409003e-16,1.9895440641556263e-16,2.896088228960054e-17,2.0495109883878167e-17,16642.160672409,19895.440641556263,2896.0882289600545,2049.5109883878167,1.1977394280929492,1.246151994567993,0.4636699467355179,Mason1967 table + Debye-Huckel screening,
10300.0,0.1,Ar+__Ar4+,charged-charged,repulsion,9.234294713007308e-08,14.229906728456442,1.56743716078615e-16,1.8778849393966503e-16,2.7481115053781992e-17,1.9462915968047238e-17,15674.3716078615,18778.849393966502,2748.111505378199,1946.291596804724,1.2004366901839136,1.2492411665354224,0.4656679186547508,Mason1967 table + Debye-Huckel screening,
10500.0,0.1,Ar+__Ar4+,charged-charged,repulsion,8.62478757962008e-08,13.548736746706462,1.4792483649379955e-16,1.7758830572320959e-16,2.6119855510433895e-17,1.8512312662402435e-17,14792.483649379954,17758.83057232096,2611.9855510433895,1851.2312662402435,1.2029206421165963,1.2520860345608882,0.4675078830493307,Mason1967 table + Debye-Huckel screening,
10700.0,0.1,Ar+__Ar4+,charged-charged,repulsion,8.092395090320671e-08,12.954538719510785,1.3988942073107004e-16,1.6826952910487286e-16,2.4866994901390442e-17,1.7636369306080054e-17,13988.942073107004,16826.952910487285,2486.6994901390444,1763.6369306080053,1.2051916366438686,1.254687002651952,0.46919010121768046,Mason1967 table + Debye-Huckel screening,
10900.0,0.1,Ar+__Ar4+,charged-charged,repulsion,7.627616210032786e-08,12.438741107189005,1.325704451796851e-16,1.597572915137303e-16,2.3713528299480086e-17,1.6828908530598967e-17,13257.04451796851,15975.72915137303,2371.3528299480085,1682.8908530598967,1.2072490991020315,1.257043412646771,0.47071414748298634,Mason1967 table + Debye-Huckel screening,
11100.0,0.1,Ar+__Ar4+,charged-charged,repulsion,7.222526132465483e-08,11.994252809226381,1.2590814486140764e-16,1.5198477186673987e-16,2.2651397066884727e-17,1.608439936763971e-17,12590.814486140764,15198.477186673987,2265.139706688473,1608.439936763971,1.2090917506373506,1.2591537998752562,0.47207907454618564,Mason1967 table + Debye-Huckel screening,
11300.0,0.1,Ar+__Ar4+,charged-charged,repulsion,6.870484026749195e-08,11.615204902088681,1.1984887814676023e-16,1.4489195500385143e-16,2.1673347797395863e-17,1.5397861575006882e-17,11984.887814676023,14489.195500385144,2167.3347797395863,1539.7861575006882,1.21071788737369,1.2610162128895253,0.47328362027680737,Mason1967 table + Debye-Huckel screening,
11500.0,0.1,Ar+__Ar4+,charged-charged,repulsion,6.565893115372971e-08,11.296729945035855,1.1434409488104656e-16,1.3842450041314592e-16,2.0772804529847997e-17,1.4764779007394397e-17,11434.409488104655,13842.450041314592,2077.2804529848,1476.4779007394397,1.2121257268711556,1.2626286102626911,0.4743264643490042,Mason1967 table + Debye-Huckel screening,
11700.0,0.1,Ar+__Ar4+,charged-charged,repulsion,6.304000088384937e-08,11.034767067926726,1.0934939134637722e-16,1.3253270701261768e-16,1.9943752148327946e-17,1.418102061559928e-17,10934.939134637722,13253.270701261768,1994.3752148327947,1418.1020615599282,1.2133138282154798,1.2639893417168744,0.4752065394188739,Mason1967 table + Debye-Huckel screening,
11900.0,0.1,Ar+__Ar4+,charged-charged,repulsion,6.08072429943885e-08,10.825884069850229,1.0482364746619174e-16,1.2717056867054314e-16,1.918063025755533e-17,1.3642768577039646e-17,10482.364746619174,12717.056867054314,1918.063025755533,1364.2768577039647,1.2142815819758765,1.2650977092715168,0.4759233940562049,Mason1967 table + Debye-Huckel screening,
12100.0,0.1,Ar+__Ar4+,charged-charged,repulsion,5.8925102961478936e-08,10.667111094646987,1.0072825578430194e-16,1.2229493035067844e-16,1.847823842842895e-17,1.314645413485303e-17,10072.825578430193,12229.493035067844,1847.823842842895,1314.645413485303,1.2150297500864755,1.2659545855691259,0.4764775926566486,Mason1967 table + Debye-Huckel screening,
12300.0,0.1,Ar+__Ar4+,charged-charged,repulsion,5.7362001973540353e-08,10.555784353274925,9.702646638226333e-17,1.1786477050632424e-16,1.783165536713652e-17,1.2688702831266881e-17,9702.646638226333,11786.477050632424,1783.165536713652,1268.870283126688,1.215561014220047,1.2665630419272336,0.47687112164447937,Mason1967 table + Debye-Huckel screening,
12500.0,0.1,Ar+__Ar4+,charged-charged,repulsion,5.608925186115136e-08,10.489402682606489,9.368288333507318e-17,1.1384064765084997e-16,1.7236175858899553e-17,1.226629168841609e-17,9368.288333507318,11384.064765084997,1723.6175858899553,1226.629168841609,1.2158804683299944,1.2669289124463186,0.4771077543185144,Mason1967 table + Debye-Huckel screening,
12700.0,0.1,Ar+__Ar4+,charged-charged,repulsion,5.5080175926571836e-08,10.46550374566776,9.066315111672484e-17,1.101843520814685e-16,1.6687269668817686e-17,1.1876121112708249e-17,9066.315111672484,11018.435208146851,1668.7269668817687,1187.612111270825,1.2159959743705278,1.2670612014158182,0.47719331434853907,Mason1967 table + Debye-Huckel screening,
12900.0,0.1,Ar+__Ar4+,charged-charged,repulsion,5.4309461332501e-08,10.481569138200427,8.793385830742931e-17,1.0685879190321999e-16,1.6180565362086153e-17,1.1515203487066973e-17,8793.385830742931,10685.879190321999,1618.0565362086152,1151.5203487066972,1.2159182996438465,1.2669722406177388,0.4771357775139604,Mason1967 table + Debye-Huckel screening,
13100.0,0.1,Ar+__Ar4+,charged-charged,repulsion,5.375276332597478e-08,10.53496722551317,8.546265935037443e-17,1.0382811399825793e-16,1.571185904772604e-17,1.1180668444728284e-17,8546.265935037443,10382.811399825792,1571.1859047726039,1118.0668444728283,1.2156609775105582,1.2666775297984172,0.47694516852633945,Mason1967 table + Debye-Huckel screening,
13300.0,0.1,Ar+__Ar4+,charged-charged,repulsion,5.338655912275364e-08,10.622938551701,8.321857802479679e-17,1.0105802084563012e-16,1.5277143920057305e-17,1.0869782066212157e-17,8321.857802479679,10105.802084563013,1527.7143920057304,1086.9782066212158,1.2152398800580384,1.2661952472459586,0.4766332444874359,Mason1967 table + Debye-Huckel screening,
13500.0,0.1,Ar+__Ar4+,charged-charged,repulsion,5.318821619462186e-08,10.742621929372717,8.117242061415058e-17,9.851620584753309e-17,1.4872652496225503e-17,1.057997459151921e-17,8117.242061415058,9851.62058475331,1487.2652496225503,1057.997459151921,1.2146725500691549,1.2655454846945877,0.4762130000512259,Mason1967 table + Debye-Huckel screening,
13700.0,0.1,Ar+__Ar4+,charged-charged,repulsion,5.313620839652538e-08,10.891112057484376,7.929720640963063e-17,9.617280802497893e-17,1.4494901184816375e-17,1.0308869731641365e-17,7929.720640963063,9617.280802497893,1449.4901184816374,1030.8869731641364,1.213977390399587,1.2647493189191852,0.4756980669626571,Mason1967 table + Debye-Huckel screening,
13900.0,0.1,Ar+__Ar4+,charged-charged,repulsion,5.321039652424086e-08,11.065534418203354,7.756852680957291e-17,9.400079084088561e-17,1.4140727231505122e-17,1.0054308938179771e-17,7756.852680957291,9400.07908408856,1414.0727231505123,1005.4308938179771,1.213172833177364,1.2638278602202289,0.4751020986498993,Mason1967 table + Debye-Huckel screening,
14100.0,0.1,Ar+__Ar4+,charged-charged,repulsion,5.339229374706471e-08,11.263122020066307,7.596477011852338e-17,9.197617763088863e-17,1.3807310979137424e-17,9.814365918152264e-18,7596.4770118523375,9197.617763088863,1380.7310979137424,981.4365918152264,1.2122766019207216,1.262801407328006,0.474438223644979,Mason1967 table + Debye-Huckel screening,
14300.0,0.1,Ar+__Ar4+,charged-charged,repulsion,5.3665257845888676e-08,11.48128124706745,7.446718641851811e-17,9.007811609409643e-17,1.3492180546093456e-17,9.587349459273042e-18,7446.718641851811,9007.811609409642,1349.2180546093457,958.7349459273041,1.2113051439646036,1.2616887973611701,0.47371862515896573,Mason1967 table + Debye-Huckel screening,
14500.0,0.1,Ar+__Ar4+,charged-charged,repulsion,5.401458172354434e-08,11.717639090760594,7.305980212503789e-17,8.828878209114662e-17,1.319319996602016e-17,9.371795257630455e-18,7305.9802125037895,8828.878209114662,1319.319996602016,937.1795257630455,1.210273264607919,1.2605069868159073,0.47295427007994,Mason1967 table + Debye-Huckel screening,
14700.0,0.1,Ar+__Ar4+,charged-charged,repulsion,5.442748093748996e-08,11.970069359752124,7.172921755884291e-17,8.659315843709897e-17,1.2908544484192315e-17,9.166449208226768e-18,7172.921755884291,8659.315843709897,1290.8544484192314,916.6449208226768,1.209193953932175,1.2592708532214654,0.4721547806905,Mason1967 table + Debye-Huckel screening,
14900.0,0.1,Ar+__Ar4+,charged-charged,repulsion,5.489299557111742e-08,12.23669956980406,7.046433033733777e-17,8.497873454002702e-17,1.2636667766670068e-17,8.970245326480453e-18,7046.433033733777,8497.873454002702,1263.6667766670068,897.0245326480454,1.2080783712967675,1.2579931773826227,0.4713284231827908,Mason1967 table + Debye-Huckel screening,
15100.0,0.1,Ar+__Ar4+,charged-charged,repulsion,5.540183216524211e-08,12.51590253112638,6.925602532294609e-17,8.343517052614916e-17,1.2376265550476706e-17,8.782281317145913e-18,6925.602532294609,8343.517052614916,1237.6265550476705,878.2281317145913,1.2069359422661492,1.2566847543902906,0.4704821794564068,Mason1967 table + Debye-Huckel screening,
15300.0,0.1,Ar+__Ar4+,charged-charged,repulsion,5.594617175923875e-08,12.806277340208265,6.809686323784252e-17,8.195396024541271e-17,1.2126239301992108e-17,8.601794166695996e-18,6809.686323784252,8195.39602454127,1212.623930199211,860.1794166695996,1.205774524310001,1.255354583397779,0.4696218698592601,Mason1967 table + Debye-Huckel screening,
